created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-26 19:45:22,scamdemic hoaxvirus covidhoax,3,136,"Just closed Amazon account. 

Here is how to do it.
👇🏽
https://t.co/UIiOGaTGmV

#scamdemic #hoaxvirus #covidhoax https://t.co/EQdjuWYABp",antimask,26,16,10
2020-08-26 19:43:30,coronavirus CovidHoax,2,125,"There is no emergency and no #coronavirus crisis!
You politicians should be behind bars 👋😎
#CovidHoax https://t.co/YKJtCfcFEz",antimask,23,17,6
2020-08-26 19:43:10,CovidHoax,1,135,WTching security guard drive in golf cart at an empty high school whew glad he’s wearing a mask ..he might .. wait a minute 🤔#CovidHoax,antimask,29,25,4
2020-08-26 19:42:19,,0,139,A recent Stanford University antibody study estimated the fatality rate from the virus is likely 0.1% to 0.2%. The… https://t.co/tOv4kne1RB,antimask,24,20,4
2020-08-26 19:37:14,,0,140,Listen to the Experts.... wait we think their helping trump. Were not listening to the experts because they have be… https://t.co/PsRB1SbMNB,antimask,24,21,3
2020-08-26 19:36:42,GP,1,148,"A letter to Dutch #GP from Health Care Inspection, telling her off for advising that cuddling is good &amp; masks &amp; 1.5… https://t.co/6pqB8cY5W6",antimask,30,23,7
2020-08-26 19:30:34,,0,140,Boris Johnson telling student their grades were derailed by a 'mutant algorithm' which is a fairly accurate descrip… https://t.co/Qh19oUjVKe,antimask,22,19,3
2020-08-26 19:29:57,BillGatesBioTerrorist,1,144,"#BillGatesBioTerrorist
""Frighten the shit out of people &amp; they will do what you want""

This is, true, most of the P… https://t.co/cTgiYzhaAn",antimask,32,22,10
2020-08-26 19:18:45,CovidHoax,1,140,#CovidHoax is the greatest mass American deception since the Vietnam war. I fear it will be even harder to end beca… https://t.co/PoFgze2jML,antimask,25,22,3
2020-08-26 19:18:38,Canada Cdnpoli AbLeg abpoli USA KenoshaRiots KenoshaProtests,7,138,"The lies continue...
https://t.co/x4juIFQOkf

#Canada #Cdnpoli #AbLeg #abpoli #USA #KenoshaRiots #KenoshaProtests… https://t.co/OTW4WyN0Vl",antimask,23,12,11
2020-08-26 19:16:22,,0,140,That's how they killed so many patients initially. Medicate them so they're not thinking clearly. Tell them they'll… https://t.co/Zp1HjHDtF7,antimask,25,19,6
2020-08-26 19:07:10,covidHOAX,1,144,"#covidHOAX

Skip the beginning, it's loud sirens, and it's odd 
seeing a man &amp; hearing a woman
Start at 3:30 if you… https://t.co/EOAklqpUTX",antimask,34,23,11
2020-08-26 19:03:50,,0,140,When you told you can't come in the store with out face mask 😤 so I made one with my son baby wipes and the lady co… https://t.co/Hmj9dK5hzU,antimask,30,28,2
2020-08-26 19:00:35,scamdemic2020 CovidHoax,2,140,@Acosta #scamdemic2020.. we aren't playing to help @SpeakerPelosi steal an election! #CovidHoax doesn't even qualif… https://t.co/UE8SnhW7Tz,antimask,23,16,7
2020-08-26 19:00:29,,0,140,@ashb79 @GrimsbyLive No. Never have and never will. I do not consent to my own enslavement and will continue to spe… https://t.co/AUos3PzVbj,antimask,25,22,3
2020-08-26 18:59:47,,0,140,"Gerald Celente: markets about to implode, crime rate to spike. Covid hoax is a cover up for criminal activities. Te… https://t.co/ozgsQXEVBw",antimask,26,21,5
2020-08-26 18:55:04,CovidHoax,1,67,NHS worker saying it’s bollocks #CovidHoax  https://t.co/lmDudTcZrl,antimask,10,7,3
2020-08-26 18:45:33,,0,140,@ashb79 @GrimsbyLive That's not what our government or the corrupt WHO that are dictating world policy regarding th… https://t.co/ipS1u17V6g,antimask,22,19,3
2020-08-26 18:38:38,truth Standupx notomasks standupandbecounted questioneverything kbf,6,121,https://t.co/cQMqvNn45X Denise Welch speaks out #truth #Standupx #notomasks #standupandbecounted #questioneverything #kbf,antimask,17,11,6
2020-08-26 18:35:19,NewWorldOrder coronavirus CovidHoax,3,88,Annnnnnd here we goooooo! #NewWorldOrder #coronavirus #CovidHoax https://t.co/sCjJ63DxJU,antimask,12,8,4
2020-08-26 18:32:31,CovidHoax fakenewsCNN,2,138,"CNN busy today. Between #CovidHoax, spinning Kenosha and bad mouthing RNC, #fakenewsCNN got no time to fear panic… https://t.co/YAh0rLVhlJ",antimask,25,19,6
2020-08-26 18:30:00,BillGatesEvil CovidHoax,2,108,@SusanSarandon @BttmlessClstNYC what about all the other people out of work Due to #BillGatesEvil #CovidHoax,antimask,17,15,2
2020-08-26 18:17:34,NoToMasks,1,121,@MrRichAnthony @nickeardleybbc @BorisJohnson Why is no one paying attention to Sweden? #NoToMasks https://t.co/o15YGGFD6F,antimask,15,13,2
2020-08-26 18:16:49,CovidHoax nomasks,2,97,"Watching The Death Cure, starting to look familiar?? #CovidHoax
#nomasks 
https://t.co/U18kXEMj0j",antimask,18,11,7
2020-08-26 18:09:15,Brainwashing CovidHoax NoVaccines,3,136,This shop/tea room is still going strong with their posters and door mats. #Brainwashing #CovidHoax #NoVaccines… https://t.co/xwFi9ffSN5,antimask,24,17,7
2020-08-26 18:06:01,CovidHoax,1,134,"If below is accurate, and it looks to be, then only 10,000 deaths were actually from China’s Flu. 

#CovidHoax https://t.co/6firIuC12B",antimask,26,20,6
2020-08-26 17:57:37,,0,140,"Just you wait till the silent majority get off the couch.. just you wait till the bikies get involved..
Just you wa… https://t.co/Vf8ZFxHkkm",antimask,27,23,4
2020-08-26 17:56:06,,0,139,@Boomera15476385 @charlottechuck1 @NHSEngland @GWH_NHS Why are the hospitals empty? Why do they need to dance when… https://t.co/ys1xfNILn1,antimask,19,17,2
2020-08-26 17:55:35,,0,140,@GovLauraKelly @realDonaldTrump  when does the Federal Government step into the states to fix all the damage done b… https://t.co/buYbCmV0cA,antimask,21,19,2
2020-08-26 17:52:54,COVID19 CovidHoax PLANdemic,3,126,"But blessed are your eyes, for they see: and your ears, for they hear.

#COVID19 #CovidHoax #PLANdemic https://t.co/dtXKSkFE12",antimask,26,18,8
2020-08-26 17:52:20,CovidHoax covid19,2,99,Breaking: covid can infect your knees. Wear knee pads. #CovidHoax  #covid19 https://t.co/U4nwO2QKgL,antimask,18,12,6
2020-08-26 17:50:18,,0,139,I found this article about Taiwan 'not locking down' to be helpful in getting my family to start questioning their… https://t.co/3EsLaxJw5c,antimask,24,21,3
2020-08-26 17:37:27,CovidHoax,1,86,"How Is That Lockdown Working For You? 
#CovidHoax
https://t.co/lGEPCXxMFS via @YouTube",antimask,15,11,4
2020-08-26 17:35:51,CovidHoax,1,86,"Congrats Idaho!!!
Time to end the #CovidHoax everywhere else.

https://t.co/ZJg8A3NpNA",antimask,17,10,7
2020-08-26 17:25:03,homeschool,1,138,"Yes, we knew this was coming, we warned you, we were laughed at. Laughing now? If I were you I would #homeschool.… https://t.co/84Am5byvhR",antimask,31,23,8
2020-08-26 17:21:58,NewWorldOrder COVIDHOAX BLM,3,129,Unbelievable. Sacked for speaking out against the #NewWorldOrder #COVIDHOAX and the Marxist #BLM agenda.… https://t.co/lt9niivgrO,antimask,21,15,6
2020-08-26 17:17:53,COVID19ireland saveourfuture NoToMasks,3,104,"Choose the latter
 We are the people!
 #COVID19ireland #saveourfuture #NoToMasks https://t.co/BqGgVuBzgq",antimask,17,11,6
2020-08-26 17:15:00,Idaho coronavirus,2,140,"""#Idaho is now the first state where it’s constituents have voted to remove the insane #coronavirus regulations put… https://t.co/wCodNsQOkf",antimask,24,19,5
2020-08-26 17:07:15,,0,139,"@ashb79 @GrimsbyLive The UN Agenda 21 and 30, The Rockefeller Lock Step plan (2010), Event 201 pandemic simulation… https://t.co/89uCAc5o38",antimask,24,19,5
2020-08-26 16:57:24,Melbourne Australia Arrested mask COVIDHoax,5,100,"#Melbourne - #Australia 

#Arrested for not wearing a #mask🙄🤦🏼‍♂️
#COVIDHoax https://t.co/PZsz2PRH1i",antimask,23,11,12
2020-08-26 16:56:40,Nazi Communist childabuse SaveTheChildren,4,140,I suppose @Dr_Ellie also thinks this is OK: She's a #Nazi a #Communist and promotes #childabuse. #SaveTheChildren f… https://t.co/7ADMIvIqFg,antimask,27,19,8
2020-08-26 16:43:40,CovidHoax,1,99,@DailyMailUK And all had other causes of death - yet more #CovidHoax nonsense from mainstream media,antimask,17,16,1
2020-08-26 16:40:16,Idaho CovidHoax,2,76,"Lets go #Idaho 

Be the start of the end

#CovidHoax https://t.co/9nDkXrQwi9",antimask,15,11,4
2020-08-26 16:38:19,,0,140,"@JoeBiden That's funny. The Democrats usually consider ""patriot"" a four-letter word like ""work"". Wearing a mask bec… https://t.co/pRBLqpvsPE",antimask,28,18,10
2020-08-26 16:26:54,FFS JustinTrudeau COMMUNISM SOROS BIS BOE COVIDHOAX,7,131,"@montanarealtyc1 #FFS  IS THAT

#JustinTrudeau  BLACKING UP AGAIN

https://t.co/Oo4kO1UQCa…

#COMMUNISM #SOROS #BIS #BOE #COVIDHOAX",antimask,27,14,13
2020-08-26 16:17:43,Mask testing,2,140,"@jenniferhotspur Not if they wore a #Mask, thought #testing was a good idea or believed in any way shape or form th… https://t.co/dwkukhe7vI",antimask,27,23,4
2020-08-26 16:02:57,FakeNews,1,140,This just prep to get Older White Males to vaccinate! @realDonaldTrump Please do something to stop this #FakeNews P… https://t.co/W4XcIirntF,antimask,23,20,3
2020-08-26 16:01:08,fearmongering,1,131,"If people would just educate themselves with FACTS instead of #fearmongering, this pandemic would be over!… https://t.co/hciFV7ZUCz",antimask,21,17,4
2020-08-26 15:52:17,CovidHoax,1,85,@GeckoDr @NYGovCuomo They can’t catch it in the UK #CovidHoax https://t.co/Uc8tuU0UZX,antimask,13,11,2
2020-08-26 15:51:32,UniversalBasicIncome,1,140,"Who needs a job when #UniversalBasicIncome gets rolled out, where the state really really looks after you by giving… https://t.co/GNlTlgcxEH",antimask,23,20,3
2020-08-26 15:50:49,,0,140,@NYGovCuomo https://t.co/q2pfpDHB9g here is evidence that there’s no evidence that covid exists. It’s political fol… https://t.co/YFWVOjHV1v,antimask,21,16,5
2020-08-26 15:43:43,CovidHoax,1,139,"#CovidHoax 
Brian, from Jupiter in Florida, says he now deeply regrets his skepticism, and says he hopes Erin, who… https://t.co/ipj4oL3kJP",antimask,27,20,7
2020-08-26 15:43:36,Belarus Russia Syria,3,140,"The EU-'elite' complain about #Belarus, #Russia, #Syria, etc. Meanwhile they prohibit demonstrations in the EU agai… https://t.co/kEAAUn0c5G",antimask,27,17,10
2020-08-26 15:41:39,CovidHoax Lockdowns Tyranny,3,140,Video 2 of 3. 👇🏼 #CovidHoax doesn’t end with lockdowns. #Lockdowns are the beginning of the #Tyranny. They were mea… https://t.co/mrWDG7SNfs,antimask,30,21,9
2020-08-26 15:41:21,childabuse,1,126,I'd love to hear from anyone who thinks that this is acceptable in any way shape or form. #childabuse… https://t.co/qQsZAnqK46,antimask,24,20,4
2020-08-26 15:41:06,,0,140,"He's anti vaccine too. In a video on why, he chants ""Jai Shri Ram!"" (Read story to see the context). He told me, ""I… https://t.co/Cau3MMMPFZ",antimask,37,25,12
2020-08-26 15:39:44,KBF KeepBritainFree covidhoax,3,81,Please give what you can #KBF #KeepBritainFree #covidhoax https://t.co/ahjLNIkapi,antimask,12,9,3
2020-08-26 15:33:58,blackface skippytrain canada hilary,4,140,"When did the wheels fall off for the #blackface conductor of the #skippytrain in #canada ?

When #hilary lost the e… https://t.co/C9ozQOHjnm",antimask,28,22,6
2020-08-26 15:26:57,COVID CovidHoax,2,103,"@BorisJohnson @navalny WE NEED A FULL TRANSPARENT AND INDEPENDENT INVESTIGATION INTO #COVID 
#CovidHoax",antimask,16,13,3
2020-08-26 15:22:27,,0,140,Here’s an interesting fact: people who carry the virus but show no symptoms are NOT CONTAGIOUS! The only people who… https://t.co/C7rP5Xitcg,antimask,25,21,4
2020-08-26 15:08:49,,0,140,The people who buy their kids cartoon printed masks will be first to sign them up for the covid vaxxxine. Say goodb… https://t.co/OLI62m5Mjx,antimask,25,23,2
2020-08-26 14:50:31,CovidHoax Plandemic,2,76,"Have you watched Plandemic? 

https://t.co/jcFzBiuCLS

#CovidHoax #Plandemic",antimask,12,7,5
2020-08-26 14:42:37,,0,140,@ChangesRadical They will emotionally blackmail us. I know that one for sure. Like I tweeted before ( yesterday I b… https://t.co/lM85hf0g22,antimask,24,21,3
2020-08-26 14:39:51,bedwetter coronabollocks covidhoax plandemic scamdemic,5,132,And the #bedwetter award today goes to... congratulations! #coronabollocks #covidhoax #plandemic #scamdemic… https://t.co/Yu9yMRb4fG,antimask,21,13,8
2020-08-26 14:38:09,covidhoax,1,58,@DrTedros @IMFNews @KGeorgieva covid is a scamm #covidhoax,antimask,9,8,1
2020-08-26 14:33:48,BBC MelaniaTrump newnormal,3,140,"The #BBC seem impressed with #MelaniaTrump, who wants to reassure all the bedwetters and Covid #newnormal fantasist… https://t.co/pjuslFY92V",antimask,23,18,5
2020-08-26 14:19:22,,0,138,"The Right has it Wrong... they should not be fighting with BLM, they should also be fighting government tyranny!!… https://t.co/hGY7Ph4sFY",antimask,25,20,5
2020-08-26 14:14:46,covidHOAX PLANDEMIC2 COVIDVACCINE,3,140,"#covidHOAX #PLANDEMIC2 #COVIDVACCINE

This christian doctor explains what's in vaccines...

Human 2.0? A Wake-Up Ca… https://t.co/UOodQVeOlN",antimask,27,16,11
2020-08-26 14:08:53,fakenews covidhoax,2,80,"No she didn't. That's impossible. #fakenews #covidhoax

 https://t.co/wE514WuJsV",antimask,15,8,7
2020-08-26 14:08:00,Covid_19 Nebraska,2,140,Daily dose of #Covid_19 reality in #Nebraska. The sheep that lead this state continue to lie to you. Pretty sad whe… https://t.co/Jl20NrZQAD,antimask,27,22,5
2020-08-26 14:00:01,,0,139,COVID 1984 masks - Compliance with Defiance! Show your contempt for the Nanny State ‘new normal’ with a COVID-1984… https://t.co/Z2wNMwisiq,antimask,24,20,4
2020-08-26 13:45:49,CovidHoax,1,55,@TorontoStar Freedom isn’t free I guess..... #CovidHoax,antimask,10,7,3
2020-08-26 13:27:23,COVIDIOT CovidHoax,2,83,@Tammywethingto2 @KamalaHarris @JoeBiden So all zero of them?? #COVIDIOT #CovidHoax,antimask,14,10,4
2020-08-26 13:22:14,CovidHoax,1,140,"""Science changes"" when you want it to! It's such a great thing ain't it!
#CovidHoax 
What would you like it to do t… https://t.co/3PI1ggxDWp",antimask,34,24,10
2020-08-26 13:18:25,COVID CovidHoax scamdemic2020,3,69,Don’t miss 👇 #COVID #CovidHoax #scamdemic2020 https://t.co/ZIAsL9Yhny,antimask,11,7,4
2020-08-26 13:14:42,hyprocites CovidHoax COVIDIOTS COVID19Pandemic,4,122,Melania Trump was born where? Smarter than @POTUS these people are such #hyprocites #CovidHoax #COVIDIOTS #COVID19Pandemic,antimask,21,16,5
2020-08-26 13:10:04,TruthMatters Joker COVIDIOTS CovidHoax Satanic,5,102,"#TruthMatters
#Joker #COVIDIOTS #CovidHoax
#Satanic Mass humiliation ritual! ❌ https://t.co/at7YrMrnaS",antimask,18,10,8
2020-08-26 13:09:16,CovidHoax,1,79,@gizhgor @ScottMorrisonMP 0.002 is correct 😊 #CovidHoax https://t.co/zEWrwOHaBH,antimask,9,8,1
2020-08-26 13:07:41,msm,1,140,"I keep hearing in the #msm 

If, we might, possible 2nd outbreak in the winter! This was always the plan since they… https://t.co/hCii6jEpxI",antimask,29,23,6
2020-08-26 13:01:56,CovidHoax ClothMasksDontWork,2,106,"@WCCO 😂 

Doomsday is over. We can go back to hugging and shaking hands.

#CovidHoax 

#ClothMasksDontWork",antimask,23,16,7
2020-08-26 12:58:31,NWO COVIDIOTS COVID NoMasks NoMask NoMaskOnMe Covid19 CovidHoax LiberalismIsTheRealPandemic,9,131,Truth. #NWO #COVIDIOTS #COVID #NoMasks #NoMask #NoMaskOnMe #Covid19 #CovidHoax #LiberalismIsTheRealPandemic https://t.co/RfxDYKSArT,antimask,21,11,10
2020-08-26 12:57:36,authorities preparedness simulation,3,140,"@Reality2k19 All their #authorities always coincide with a #preparedness #simulation!

On 9/11 there was a simulati… https://t.co/wHO96yobPI",antimask,23,17,6
2020-08-26 12:56:57,,0,140,"@LJWilson86 @emmakennytv @RealDeniseWelch @JebsArt Absolutely. Smoking, drinking and obesity are the biggest killer… https://t.co/8zJ9hBtK2a",antimask,17,14,3
2020-08-26 12:56:22,COVID19,1,140,"@DrSamPage,
Rules that stipulate a specific distance between individuals 2 reduce transmission #COVID19, based on a… https://t.co/BXxDbdxgr8",antimask,22,17,5
2020-08-26 12:55:05,CovidHoax,1,58,@AussieGuy Just get out there!! COVID is a hoax #CovidHoax,antimask,13,10,3
2020-08-26 12:54:04,covidhoax,1,51,"Brilliant tweet

#covidhoax https://t.co/ZHQnvVncm1",antimask,6,4,2
2020-08-26 12:43:05,covidhoax,1,55,@DrTedros @IMFNews @KGeorgieva #covidhoax  motherfucker,antimask,7,5,2
2020-08-26 12:43:03,CovidHoax,1,55,@BBCBreakfast Busted #CovidHoax https://t.co/q2pfpDHB9g,antimask,6,4,2
2020-08-26 12:40:38,,0,138,"@seanhannity .@HillaryClinton should know that we all see Perfectly what is taking place. Same lies as 2016, same… https://t.co/L57phplM6x",antimask,22,19,3
2020-08-26 12:39:01,CovidHoax,1,126,"SImply because those running the show would not allow him to i.e. Gates, WEF, WHO, IMF etc.
#CovidHoax https://t.co/1J3YoKqV06",antimask,25,19,6
2020-08-26 12:34:13,DefundTheBBC CovidHoax,2,81,"Check out the profile pic . . .
#DefundTheBBC #CovidHoax 
https://t.co/AU2dNMONlm",antimask,15,11,4
2020-08-26 12:31:02,,0,140,"Boris Johnson makes U-turn and abandons face masks advice for secondary schools
https://t.co/mgZHr6BVU6

Can’t beli… https://t.co/b2SQTWnC7m",antimask,23,16,7
2020-08-26 12:21:35,CovidHoax,1,70,Here’s your evidence of no evidence #CovidHoax https://t.co/tQ9vHV52cS,antimask,10,8,2
2020-08-26 12:12:06,CovidHoax Scamdemic COVID,3,138,"👉🏻 IF YOU HAVE NO SYMPTOMS DO NOT GET TESTED 👈🏻

*hell, just don't get tested at all
#CovidHoax #Scamdemic #COVID… https://t.co/6pNmMItiGf",antimask,33,22,11
2020-08-26 12:09:38,CovidHoax COVID19,2,84,"#CovidHoax 

1000 German Doctors say #COVID19 is 100% a Scam https://t.co/2kakupSDOQ",antimask,15,11,4
2020-08-26 12:08:43,,0,129,"Yes, because all of us that don't believe in the effectiveness of masks are aggressive dangerous people.… https://t.co/RJTINxkeTM",antimask,22,18,4
2020-08-26 12:05:59,NewYorkCity,1,140,#NewYorkCity shut down... other major liberal cities closed... and guess what...it hasn’t affected me ... I have al… https://t.co/HjB9bQQbLs,antimask,26,19,7
2020-08-26 12:04:23,Cannibalism BLEACH CovidHoax,3,135,Pam Bondi. Bribed and paid for by the old dotard.  tRump is not a good person. #Cannibalism #BLEACH #CovidHoax… https://t.co/vDzb4sgCXI,antimask,28,20,8
2020-08-26 12:03:09,Plandemic CovidHoax,2,140,Lies.. the DemocRAT #Plandemic didn't accomplish what they had hoped for. Even with the #CovidHoax the country is b… https://t.co/yh4HbCclmE,antimask,26,20,6
2020-08-26 12:02:14,CovidHoax,1,64,What is the rationale for a perpetual curfew in Kenya #CovidHoax,antimask,12,11,1
2020-08-26 12:00:08,covidhoax,1,133,@RandyLudlow @GovMikeDeWine Hard to reconcile the smiling &amp; smirking while we are experiencing such a deadly pandemic. #covidhoax,antimask,22,18,4
2020-08-26 11:58:32,CovidHoax,1,140,@Acosta And you're still crying about his last election too. I hope this #CovidHoax  doesn't lead to a Kleenex shor… https://t.co/quZY26n8u7,antimask,27,21,6
2020-08-26 11:58:23,,0,140,@Tempo2012 @VirginiaHarry @northerness Whether Q is all its supposed to be or not is still up for debate.. Time wil… https://t.co/S52PhCOGHb,antimask,23,21,2
2020-08-26 11:53:10,CovidHoax,1,138,"@CovidWa How many deaths from the common cold in Australia? How many young and healthy have perished? 
#CovidHoax… https://t.co/DRhxIC3kn0",antimask,24,19,5
2020-08-26 11:38:24,,0,140,And there you have it folks.  This is why you've been fed nothing but BS for decades.  It's probably a small part o… https://t.co/4Ei8NSYfoc,antimask,31,24,7
2020-08-26 11:33:09,CovidHoax,1,54,@SkyNewsBreak How can it kill a fake virus? #CovidHoax,antimask,11,9,2
2020-08-26 11:00:01,BBC,1,139,"THIS IS BRAINWASHING. WE HAVE PROBLEMS WITH THE NORTH KOREANS DOING IT, BUT NOT WITH PAEDO INFESTED #BBC DOING IT!… https://t.co/Oz5d3OT0K8",antimask,26,21,5
2020-08-26 10:45:29,Covid19UK,1,136,"SOLVED: How to remove ""COVID 19 Trace you app"" from Cell phones https://t.co/ECxz6clhDP via @YouTube #Covid19UK… https://t.co/U8jpMy7SRo",antimask,22,17,5
2020-08-26 10:32:34,,0,140,"""The mass passively submitted to the revolution in France, to Communism in Russia, and to National Socialism in Ger… https://t.co/d3AtawK6Sm",antimask,24,20,4
2020-08-26 10:25:43,CovidHoax,1,74,Because it's not safe and never will be #CovidHoax https://t.co/7CVM7Aq0o9,antimask,12,10,2
2020-08-26 10:09:43,,0,140,"@hanley_pam @CPHO_Canada Children are not at risk.
Get your facts straight and stop living in fear of a ""deadly vir… https://t.co/opfgfdVike",antimask,25,21,4
2020-08-26 10:04:58,COVIDHOAX COVID1984 COVIDIOTS,3,102,"@CPHO_Canada It's all LIIIIIIIIIIIIIIIIIES!

#COVIDHOAX #COVID1984 
#COVIDIOTS https://t.co/7DXApdM2S0",antimask,15,8,7
2020-08-26 09:36:56,,0,140,Another shepherd rounding you up on things that merely create more diversion..Freedom first everything else is seco… https://t.co/Pdg0TLlkpM,antimask,21,18,3
2020-08-26 09:34:25,,0,140,Dr Ellie Cannon 🤡😒 on BBC Breakfast (23 Aug)  informs viewers how happy she is to see fashion houses helping to mak… https://t.co/9Piv6OWnnr,antimask,28,23,5
2020-08-26 09:21:24,Covidhoax,1,140,"#Covidhoax

If you think the government care about your health in relation to Covid - 19, remember these hard facts… https://t.co/zTluhnFv7C",antimask,25,21,4
2020-08-26 09:20:28,,0,140,"One experiences nausea merely reading this. RT-PCR TEST has a 80% failure rate, as it wasnt designed to test for vi… https://t.co/HsRuWkoOkj",antimask,29,22,7
2020-08-26 09:17:39,covid CovidHoax,2,100,"He's had flu twice, or so we are told using the #covid paradigm. 
#CovidHoax https://t.co/SluqHauzBW",antimask,21,15,6
2020-08-26 09:14:43,covidhoax,1,140,Another distraction from #covidhoax...the focus should be on our freedoms..this can wait..we are in the midst of fa… https://t.co/ol9NHkC14m,antimask,28,19,9
2020-08-26 09:10:09,Covidiot COVID1984 hoax CovidHoax,4,131,"And the #Covidiot award goes to...... NBC, well done you braindead fuckos!!
.
.
#COVID1984 #hoax #CovidHoax https://t.co/k4dNFSFSny",antimask,29,18,11
2020-08-26 09:04:49,Covidhoax,1,140,"#Covidhoax

Our freedom of movement is now controlled in every aspect of our lives. This is Communism, Communism is… https://t.co/MRJVOFbvCY",antimask,25,20,5
2020-08-26 08:57:33,,0,139,"This suggests a few things:

1) Asymptomatic is in fact bullshit
2) Or they at least can't even spread it
3) Masks… https://t.co/sKqg0yyy9V",antimask,32,23,9
2020-08-26 08:54:25,CivilRights,1,140,@AussieVal10 We are all being pushed so crooked Govts can legitimise even more strips of our #CivilRights using thi… https://t.co/cZI8HJ1FYZ,antimask,22,20,2
2020-08-26 08:50:58,CovidHoax,1,140,"Government following ‘best’ scientific advice, says Williamson after U-turn | 15 mins ago #CovidHoax
- First, the B… https://t.co/3uqqQQIDF6",antimask,28,19,9
2020-08-26 08:36:40,NoToMasks GovtHysteria KBF,3,140,Please share and retweet widely for those of us who will find it useful. #NoToMasks #GovtHysteria #KBF @ClarkeMicah… https://t.co/cRRkebatYj,antimask,24,19,5
2020-08-26 08:34:47,CovidHoax Hoax,2,96,"I wonder sometimes if all this shite wasn't just a plan
#CovidHoax #Hoax https://t.co/JX5NhARF7m",antimask,19,14,5
2020-08-26 08:22:21,,0,140,I hate to say it...but I will. The only way out of this tyranny to stop the web of lies and deceit they WILL contin… https://t.co/1rZLhlPURU,antimask,30,26,4
2020-08-26 07:56:33,,0,139,"@PlanB1975 @HempleLouise @Joannew68022274 To START.
We need to look at dismantling the City of London, the Vatican… https://t.co/Sa0k8IExHI",antimask,22,18,4
2020-08-26 07:44:36,CovidHoax,1,85,"@BixMedical @Pebbles831uk1 Fake virus. Fake figures. Corrupt government. 

#CovidHoax",antimask,14,9,5
2020-08-26 07:42:53,,0,140,"@eyeguy_one @BixMedical @phildes4 It's because the majority of Flu deaths were attributed to the fake virus.
Notice… https://t.co/TDqYKZiQ5s",antimask,22,18,4
2020-08-26 07:42:37,CovidHoax,1,140,@Harleysdad65 @Charles00899705 Qlder Aussie. Went to the mall today saw my 7th mask since #CovidHoax started. Was h… https://t.co/uB28217t75,antimask,23,19,4
2020-08-26 07:38:49,,0,140,"@MarkDice I can’t go to a fucking concert but these morons get to do this bullshit. 🤔 
what happened to wearing mas… https://t.co/u9HyD3ovnL",antimask,27,23,4
2020-08-26 07:34:48,psychopath plandemic scamdemic covidhoax fakepandemic fakevirus,6,132,@BillGates is a #psychopath and must be stopped!! #plandemic #scamdemic #covidhoax #fakepandemic #fakevirus… https://t.co/g0o8q7rTAb,antimask,23,14,9
2020-08-26 07:29:01,covidHOAX PLANDEMIC2,2,140,"@CoronaDoubter #covidHOAX #PLANDEMIC2

Will they look back on this and SEE what 
mind controlled AI zombies they we… https://t.co/WHrgdsTk4j",antimask,24,19,5
2020-08-26 07:27:25,,0,139,"@thatchadmiller @GregAbbott_TX a government order to shutdown is government confiscating private business.
And the… https://t.co/YKDj6rfLr1",antimask,18,15,3
2020-08-26 07:20:32,covidHOAX PLANDEMIC2,2,140,"#covidHOAX #PLANDEMIC2

Will they look back on this and SEE what 
mind controlled AI zombies they were?
No.
They'll… https://t.co/W0BhcWxJQb",antimask,30,20,10
2020-08-26 07:19:29,,0,138,"It has never been about the virus, is all about control and now MSM needs to double downy to keep the fear agenda… https://t.co/p64knzxwa1",antimask,26,24,2
2020-08-26 06:43:02,Corruption NoMasks CovidHoax,3,140,@UNGeneva @eevriviades UN &amp; WHO just a couple of the many corrupt organisations destroying people lives. #Corruption #NoMasks #CovidHoax,antimask,25,19,6
2020-08-26 06:39:46,government SocialDistancing COVID19 Covid19UK CovidHoax,5,137,The #government new plan to deal with #SocialDistancing and tackling the pandemic! #COVID19 #Covid19UK #CovidHoax https://t.co/3MfZodOFzo,antimask,22,16,6
2020-08-26 06:31:21,,0,140,"COVID-19 is no longer a pandemic, according to W.H.O its is now the lead in, for CLIMATE CHANGE.., cue Greta and he… https://t.co/GimzXjwIhF",antimask,28,23,5
2020-08-26 06:22:00,,0,140,"Let this sink in. Also, 44K people have died of influenza this year up until May (ons). Bed wetters are gonna be fi… https://t.co/t9L6yeKa8A",antimask,32,24,8
2020-08-26 05:10:04,Growth CovidHoax,2,58,@timesofindia No end for Covid in India #Growth #CovidHoax,antimask,11,9,2
2020-08-26 05:10:01,,0,137,"Here’s how it goes...

Masks are ineffective
⬇️
Masks are effective 
⬇️
Masks made mandatory on public transport… https://t.co/qO1zJTXsHT",antimask,29,19,10
2020-08-26 05:05:51,covidhoax,1,83,"Every day I wake up to more insanity. You couldn’t make this stuff up. 

#covidhoax",antimask,20,15,5
2020-08-26 04:48:26,covidHOAX Plandemia,2,140,"#covidHOAX #Plandemia 

Karen is complaining about a church concert on the beach where people without masks were ho… https://t.co/2EYcwJ48OW",antimask,23,19,4
2020-08-26 04:45:23,tomwolf pennsylvania reopenpa LiberatePA OpenPA,5,131,#tomwolf #pennsylvania ordered restaurants 25% capacity #reopenpa #LiberatePA #OpenPA  but friday night at… https://t.co/sQ9TIv6wJy,antimask,22,14,8
